matches,fare_amount,duration,passenger_count,tpep_pickup_datetime,pickup_latitude,pickup_longitude,cars combined,new fare,driver cost saved,new duration,fare difference,duration difference,profit difference
"[75, 100]",88.5,93.55000000000001,4,2016-06-12 02:25:59,40.761329650878906,-73.98706817626955,2,28,23.387500000000003,101.55000000000001,-60.5,8.0,-37.1125
"[79, 104]",19.5,21.35,2,2016-06-12 02:26:17,40.74187469482422,-74.00538635253906,2,14,5.3375,25.35,-5.5,4.0,-0.16249999999999964
"[91, 118]",14.5,12.033333333333335,2,2016-06-12 02:28:52,40.77843856811523,-73.98149871826173,2,14,3.0083333333333337,16.033333333333335,-0.5,4.0,2.5083333333333337
"[93, 107]",25.5,18.783333333333335,3,2016-06-12 02:28:55,40.762489318847656,-73.993408203125,2,21,4.695833333333334,24.783333333333335,-4.5,6.0,0.19583333333333375
"[99, 127]",15.5,15.583333333333332,3,2016-06-12 02:29:40,40.73257446289063,-74.00338745117188,2,21,3.895833333333333,21.583333333333332,5.5,6.0,9.395833333333332
"[106, 117]",21.5,21.03333333333333,4,2016-06-12 02:53:18,40.74727249145508,-73.98162078857422,2,28,5.258333333333333,29.03333333333333,6.5,8.0,11.758333333333333
"[12, 34]",18.0,21.366666666666667,4,2016-06-12 02:39:27,40.74022674560547,-74.0052261352539,2,28,5.341666666666667,29.366666666666667,10.0,8.0,15.341666666666667
"[121, 127]",20.0,20.6,2,2016-06-12 02:57:22,40.733558654785156,-73.9876708984375,2,14,5.15,24.6,-6.0,4.0,-0.8499999999999996
"[131, 148]",11.5,8.616666666666667,3,2016-06-12 02:58:40,40.74992370605469,-74.00257873535155,2,21,2.154166666666667,14.616666666666667,9.5,6.0,11.654166666666667
"[14, 23]",21.5,19.266666666666666,2,2016-06-12 02:39:34,40.759864807128906,-73.96480560302734,2,14,4.816666666666666,23.266666666666666,-7.5,4.0,-2.6833333333333336
"[30, 45]",25.0,19.883333333333333,3,2016-06-12 02:41:48,40.72130966186523,-73.9974594116211,2,21,4.970833333333333,25.883333333333333,-4.0,6.0,0.9708333333333332
"[36, 53]",12.5,12.416666666666666,2,2016-06-12 02:42:10,40.753990173339844,-73.99193572998048,2,14,3.1041666666666665,16.416666666666664,1.5,3.9999999999999982,4.604166666666666
"[42, 56]",15.0,12.583333333333332,3,2016-06-12 02:44:08,40.71933364868164,-73.9876937866211,2,21,3.145833333333333,18.583333333333332,6.0,6.0,9.145833333333332
"[44, 59]",25.5,25.91666666666667,3,2016-06-12 02:44:59,40.7399787902832,-74.0054931640625,2,21,6.479166666666668,31.91666666666667,-4.5,6.0,1.9791666666666679
"[69, 99]",13.0,8.833333333333332,2,2016-06-12 02:48:32,40.76416015625,-73.98685455322266,2,14,2.208333333333333,12.833333333333332,1.0,4.0,3.208333333333333
"[8, 9]",32.0,29.4,2,2016-06-12 02:38:30,40.72245788574219,-73.99311065673827,2,14,7.35,33.4,-18.0,4.0,-10.65
"[91, 105]",18.5,16.283333333333335,4,2016-06-12 02:51:40,40.73545837402344,-74.0059585571289,2,28,4.070833333333334,24.283333333333335,9.5,8.0,13.570833333333333
"[104, 112]",29.0,31.21666666666667,4,2016-06-12 03:21:34,40.732177734375,-74.00344848632812,2,28,7.804166666666667,39.21666666666667,-1.0,8.0,6.804166666666667
"[107, 110]",28.0,28.483333333333334,3,2016-06-12 03:22:24,40.718971252441406,-73.98905944824219,2,21,7.120833333333334,34.483333333333334,-7.0,6.0,0.12083333333333357
"[47, 58]",33.5,35.7,2,2016-06-12 03:10:19,40.72142791748047,-73.9891128540039,2,14,8.925,39.7,-19.5,4.0,-10.575
"[51, 54]",7.5,5.050000000000001,2,2016-06-12 03:11:38,40.74449920654297,-74.00691223144531,2,14,1.2625000000000002,9.05,6.5,4.0,7.7625
"[56, 74]",10.5,8.383333333333333,2,2016-06-12 03:12:23,40.77056884765625,-73.95419311523438,2,14,2.095833333333333,12.383333333333333,3.5,4.0,5.595833333333333
"[59, 83]",52.0,51.900000000000006,3,2016-06-12 03:13:02,40.759590148925774,-73.98536682128906,2,21,12.975000000000001,57.900000000000006,-31.0,6.0,-18.025
"[109, 118]",28.0,30.216666666666665,2,2016-06-12 03:52:47,40.74287033081055,-73.99140167236328,2,14,7.554166666666666,34.21666666666667,-14.0,4.0000000000000036,-6.445833333333334
"[114, 119]",17.0,15.500000000000002,3,2016-06-12 03:53:20,40.74141311645508,-74.0029296875,2,21,3.8750000000000004,21.5,4.0,5.999999999999998,7.875
"[130, 132]",16.5,14.450000000000001,3,2016-06-12 03:57:37,40.74343490600585,-73.99244689941406,2,21,3.6125000000000003,20.450000000000003,4.5,6.000000000000002,8.1125
"[138, 139]",27.5,28.95,2,2016-06-12 03:59:26,40.723011016845696,-73.9890365600586,2,14,7.2375,32.95,-13.5,4.0000000000000036,-6.2625
"[21, 28]",14.0,11.05,2,2016-06-12 03:35:34,40.72456741333008,-73.98731231689453,2,14,2.7625,15.05,0.0,4.0,2.7625
"[23, 37]",14.5,14.5,3,2016-06-12 03:38:57,40.74301528930664,-74.00802612304686,2,21,3.625,20.5,6.5,6.0,10.125
"[26, 27]",32.0,11.433333333333334,2,2016-06-12 03:36:37,40.74441909790039,-73.9789047241211,2,14,2.8583333333333334,15.433333333333334,-18.0,4.0,-15.141666666666666
"[30, 34]",19.5,21.083333333333332,4,2016-06-12 03:37:37,40.74040985107422,-74.0082473754883,2,28,5.270833333333333,29.083333333333332,8.5,8.0,13.770833333333332
"[31, 49]",29.0,28.233333333333334,2,2016-06-12 03:37:42,40.72531127929688,-73.97787475585938,2,14,7.058333333333334,32.233333333333334,-15.0,4.0,-7.941666666666666
"[38, 60]",21.5,22.083333333333332,2,2016-06-12 03:39:09,40.72285461425781,-73.98965454101562,2,14,5.520833333333333,26.083333333333332,-7.5,4.0,-1.979166666666667
"[5, 20]",21.0,20.25,2,2016-06-12 03:32:56,40.740196228027344,-74.00223541259766,2,14,5.0625,24.25,-7.0,4.0,-1.9375
"[70, 84]",46.5,57.45,2,2016-06-12 03:44:39,40.7215690612793,-73.98899841308595,2,14,14.3625,61.45,-32.5,4.0,-18.1375
"[8, 23]",17.5,19.03333333333333,4,2016-06-12 03:33:41,40.73846054077149,-73.99932098388672,2,28,4.758333333333333,27.03333333333333,10.5,8.0,15.258333333333333
"[86, 106]",17.0,14.933333333333334,4,2016-06-12 03:48:26,40.7500114440918,-74.0025405883789,2,28,3.7333333333333334,22.933333333333334,11.0,8.0,14.733333333333334
"[123, 125]",9.5,6.6000000000000005,3,2016-06-12 04:33:53,40.719890594482415,-73.98774719238281,2,21,1.6500000000000001,12.600000000000001,11.5,6.000000000000001,13.15
"[130, 134]",25.5,25.71666666666667,2,2016-06-12 04:36:53,40.72130966186523,-73.99742889404298,2,14,6.429166666666667,29.71666666666667,-11.5,4.0,-5.070833333333333
"[23, 28]",13.5,14.633333333333333,2,2016-06-12 04:08:09,40.76238632202149,-73.9830551147461,2,14,3.658333333333333,18.633333333333333,0.5,4.0,4.158333333333333
"[35, 40]",17.0,12.8,3,2016-06-12 04:11:27,40.773353576660156,-73.94914245605469,2,21,3.2,18.8,4.0,6.0,7.2
"[37, 38]",23.0,21.766666666666666,4,2016-06-12 04:12:27,40.72295379638672,-73.97965240478516,2,28,5.441666666666666,29.766666666666666,5.0,8.0,10.441666666666666
"[39, 47]",13.5,11.65,3,2016-06-12 04:13:18,40.74121856689453,-73.98896026611328,2,21,2.9125,17.65,7.5,5.999999999999998,10.4125
"[59, 77]",16.5,17.0,2,2016-06-12 04:18:16,40.73865127563477,-73.98292541503906,2,14,4.25,21.0,-2.5,4.0,1.75
"[61, 69]",25.0,24.233333333333334,2,2016-06-12 04:18:46,40.72224044799805,-73.98586273193358,2,14,6.058333333333334,28.233333333333334,-11.0,4.0,-4.941666666666666
"[62, 68]",12.0,10.933333333333334,2,2016-06-12 04:18:53,40.7192268371582,-73.9895782470703,2,14,2.7333333333333334,14.933333333333334,2.0,4.0,4.733333333333333
"[7, 20]",18.5,16.05,3,2016-06-12 04:04:45,40.73230361938477,-73.99614715576173,2,21,4.0125,22.05,2.5,6.0,6.5125
"[90, 91]",48.5,49.93333333333334,4,2016-06-12 04:25:33,40.722068786621094,-73.99178314208984,2,28,12.483333333333334,57.93333333333334,-20.5,8.0,-8.016666666666666
"[0, 6]",26.5,23.450000000000003,2,2016-06-12 04:46:53,40.72615051269531,-73.98961639404298,2,14,5.862500000000001,27.450000000000003,-12.5,4.0,-6.637499999999999
"[33, 41]",58.0,37.06666666666667,2,2016-06-12 05:00:31,40.76282119750977,-73.98357391357422,2,14,9.266666666666667,41.06666666666667,-44.0,4.0,-34.733333333333334
"[138, 142]",14.5,13.55,2,2016-06-12 07:41:15,40.78140258789063,-73.94629669189453,2,14,3.3875,17.55,-0.5,4.0,2.8875
"[66, 67]",14.0,11.05,2,2016-06-12 07:06:59,40.75055313110352,-73.99138641357422,2,14,2.7625,15.05,0.0,4.0,2.7625
"[0, 6]",23.0,18.433333333333334,3,2016-06-12 07:47:14,40.75564193725585,-73.97336578369139,2,21,4.608333333333333,24.433333333333334,-2.0,6.0,2.6083333333333334
"[54, 58]",59.0,42.56666666666666,4,2016-06-12 08:06:39,40.76411437988281,-73.9778060913086,2,28,10.641666666666666,50.56666666666666,-31.0,8.0,-20.358333333333334
"[63, 73]",19.0,22.75,2,2016-06-12 08:09:05,40.75292205810547,-73.96968841552734,2,14,5.6875,26.75,-5.0,4.0,0.6875
"[66, 82]",8.5,4.666666666666667,2,2016-06-12 08:10:05,40.80110549926758,-73.96804809570312,2,14,1.1666666666666667,8.666666666666668,5.5,4.000000000000001,6.666666666666667
"[83, 101]",13.0,12.216666666666667,4,2016-06-12 08:14:12,40.7761116027832,-73.94711303710938,2,28,3.0541666666666667,20.21666666666667,15.0,8.000000000000002,18.054166666666667
"[99, 110]",26.5,28.116666666666667,2,2016-06-12 08:18:21,40.75304794311523,-73.97754669189453,2,14,7.029166666666667,32.11666666666667,-12.5,4.0,-5.470833333333333
"[100, 111]",20.0,22.483333333333334,2,2016-06-12 08:53:51,40.749183654785156,-73.97795867919923,2,14,5.620833333333334,26.483333333333334,-6.0,4.0,-0.37916666666666643
"[124, 143]",15.0,15.5,2,2016-06-12 09:01:04,40.767486572265625,-73.99681091308595,2,14,3.875,19.5,-1.0,4.0,2.875
"[125, 137]",13.5,11.166666666666666,2,2016-06-12 09:01:07,40.764198303222656,-73.9959487915039,2,14,2.7916666666666665,15.166666666666666,0.5,4.0,3.2916666666666665
"[127, 133]",29.5,23.133333333333333,3,2016-06-12 09:02:55,40.769378662109375,-73.95796203613281,2,21,5.783333333333333,29.133333333333333,-8.5,6.0,-2.716666666666667
"[129, 141]",22.5,24.416666666666668,3,2016-06-12 09:03:13,40.75563049316406,-73.97435760498048,2,21,6.104166666666667,30.416666666666668,-1.5,6.0,4.604166666666667
"[129, 142]",14.5,15.333333333333334,2,2016-06-12 09:04:56,40.755332946777344,-73.97349548339844,2,14,3.8333333333333335,19.333333333333336,-0.5,4.000000000000002,3.3333333333333335
"[45, 51]",10.5,7.816666666666666,2,2016-06-12 08:41:05,40.74845504760742,-73.97657012939453,2,14,1.9541666666666666,11.816666666666666,3.5,4.0,5.454166666666667
"[54, 62]",14.0,14.266666666666666,3,2016-06-12 08:42:39,40.75484085083008,-73.98844146728516,2,21,3.5666666666666664,20.266666666666666,7.0,6.0,10.566666666666666
"[6, 15]",16.5,15.366666666666667,2,2016-06-12 08:30:49,40.77299880981445,-73.96247863769531,2,14,3.841666666666667,19.366666666666667,-2.5,4.0,1.3416666666666668
"[63, 78]",22.0,19.183333333333337,2,2016-06-12 08:45:49,40.75020217895508,-73.9834442138672,2,14,4.795833333333334,23.183333333333337,-8.0,4.0,-3.2041666666666657
"[66, 76]",17.5,18.85,3,2016-06-12 08:46:05,40.76631164550781,-73.96014404296875,2,21,4.7125,24.85,3.5,6.0,8.2125
"[73, 79]",18.0,17.8,2,2016-06-12 08:47:11,40.76716232299805,-73.97951507568358,2,14,4.45,21.8,-4.0,4.0,0.4500000000000002
"[86, 102]",15.0,14.400000000000002,3,2016-06-12 08:49:41,40.72335433959961,-73.98847961425781,2,21,3.6000000000000005,20.400000000000002,6.0,6.0,9.600000000000001
"[91, 98]",13.5,13.900000000000002,3,2016-06-12 08:50:19,40.74922943115234,-73.9920196533203,2,21,3.4750000000000005,19.900000000000002,7.5,6.0,10.975000000000001
"[93, 103]",18.0,16.683333333333334,3,2016-06-12 08:51:56,40.76935195922852,-73.96284484863281,2,21,4.170833333333333,22.683333333333334,3.0,6.0,7.170833333333333
"[100, 116]",9.0,5.6,2,2016-06-12 09:32:12,40.781150817871094,-73.97967529296875,2,14,1.4,9.6,5.0,4.0,6.4
"[101, 103]",10.5,10.366666666666667,2,2016-06-12 09:32:18,40.74874877929688,-73.9830093383789,2,14,2.591666666666667,14.366666666666667,3.5,4.0,6.091666666666667
"[127, 148]",14.5,13.450000000000001,2,2016-06-12 09:39:54,40.77631378173828,-73.95783233642578,2,14,3.3625000000000003,17.450000000000003,-0.5,4.000000000000002,2.8625000000000003
"[129, 142]",16.5,16.283333333333335,2,2016-06-12 09:40:11,40.78478240966797,-73.96988677978516,2,14,4.070833333333334,20.283333333333335,-2.5,4.0,1.5708333333333337
"[137, 140]",7.5,4.883333333333333,4,2016-06-12 09:41:31,40.78165817260742,-73.95816040039062,2,28,1.2208333333333332,12.883333333333333,20.5,8.0,21.72083333333333
"[37, 38]",13.0,12.8,3,2016-06-12 09:15:40,40.75328826904297,-73.9695053100586,2,21,3.2,18.8,8.0,6.0,11.2
"[56, 79]",17.5,15.95,3,2016-06-12 09:21:30,40.73841857910156,-74.00377655029298,2,21,3.9875,21.95,3.5,6.0,7.4875
"[57, 72]",16.0,15.350000000000001,2,2016-06-12 09:22:16,40.76723861694336,-73.98599243164062,2,14,3.8375000000000004,19.35,-2.0,4.0,1.8375000000000004
"[70, 83]",20.0,19.950000000000003,2,2016-06-12 09:24:53,40.76525115966797,-73.97518157958984,2,14,4.987500000000001,23.950000000000003,-6.0,4.0,-1.0124999999999993
"[110, 138]",34.0,35.733333333333334,2,2016-06-12 10:00:58,40.783203125,-73.97067260742188,2,14,8.933333333333334,39.733333333333334,-20.0,4.0,-11.066666666666666
"[123, 135]",14.5,14.8,2,2016-06-12 10:03:16,40.762840270996094,-73.97921752929686,2,14,3.7,18.8,-0.5,4.0,3.2
"[134, 148]",17.5,20.516666666666666,3,2016-06-12 10:05:08,40.7643928527832,-73.9665756225586,2,21,5.129166666666666,26.516666666666666,3.5,6.0,8.629166666666666
"[5, 39]",15.0,18.65,2,2016-06-12 09:44:16,40.748382568359375,-73.97816467285155,2,14,4.6625,22.65,-1.0,4.0,3.6624999999999996
"[56, 59]",13.0,12.35,2,2016-06-12 09:51:38,40.7496452331543,-73.99169921875,2,14,3.0875,16.35,1.0,4.000000000000002,4.0875
"[77, 89]",16.0,18.166666666666664,3,2016-06-12 09:55:48,40.74428939819336,-73.98339080810547,2,21,4.541666666666666,24.166666666666664,5.0,6.0,9.541666666666666
"[80, 86]",31.0,34.45,2,2016-06-12 09:56:23,40.742095947265625,-74.00444793701173,2,14,8.6125,38.45,-17.0,4.0,-8.3875
"[83, 107]",31.5,34.666666666666664,2,2016-06-12 09:57:20,40.77630233764648,-73.97964477539062,2,14,8.666666666666666,38.666666666666664,-17.5,4.0,-8.833333333333334
"[84, 104]",16.5,16.733333333333334,2,2016-06-12 09:57:21,40.77253341674805,-73.95289611816406,2,14,4.183333333333334,20.733333333333334,-2.5,4.0,1.6833333333333336
"[9, 44]",16.0,17.81666666666667,4,2016-06-12 09:45:08,40.76668167114258,-73.97833251953125,2,28,4.4541666666666675,25.81666666666667,12.0,8.0,16.454166666666666
"[104, 117]",28.0,36.25,2,2016-06-12 10:26:46,40.78399658203125,-73.95246124267578,2,14,9.0625,40.25,-14.0,4.0,-4.9375
"[113, 124]",30.5,35.25,2,2016-06-12 10:28:28,40.72378158569336,-73.98513793945312,2,14,8.8125,39.25,-16.5,4.0,-7.6875
"[114, 141]",12.0,12.916666666666668,3,2016-06-12 10:28:29,40.7596549987793,-73.97199249267578,2,21,3.229166666666667,18.916666666666668,9.0,6.0,12.229166666666668
"[12, 37]",26.5,33.68333333333334,2,2016-06-12 10:12:21,40.78143310546875,-73.95230102539062,2,14,8.420833333333334,37.68333333333334,-12.5,4.0,-4.079166666666666
"[16, 36]",18.0,15.45,4,2016-06-12 10:12:58,40.777381896972656,-73.95602416992188,2,28,3.8625,23.45,10.0,8.0,13.8625
"[21, 26]",17.5,18.266666666666666,2,2016-06-12 10:13:22,40.76364135742188,-73.96723937988281,2,14,4.566666666666666,22.266666666666666,-3.5,4.0,1.0666666666666664
"[44, 66]",13.0,10.933333333333334,3,2016-06-12 10:16:32,40.73299026489258,-73.98999786376955,2,21,2.7333333333333334,16.933333333333334,8.0,6.0,10.733333333333334
"[47, 53]",11.5,11.483333333333334,4,2016-06-12 10:16:48,40.77907180786133,-73.98258209228516,2,28,2.8708333333333336,19.483333333333334,16.5,8.0,19.370833333333334
"[54, 73]",17.0,19.583333333333332,2,2016-06-12 10:17:28,40.76848983764648,-73.95748138427734,2,14,4.895833333333333,23.583333333333332,-3.0,4.0,1.895833333333333
"[67, 68]",36.5,44.78333333333333,2,2016-06-12 10:20:07,40.74199295043945,-73.9935531616211,2,14,11.195833333333333,48.78333333333333,-22.5,4.0,-11.304166666666667
"[77, 103]",31.5,33.733333333333334,2,2016-06-12 10:21:32,40.76140213012695,-73.98377227783203,2,14,8.433333333333334,37.733333333333334,-17.5,4.0,-9.066666666666666
"[87, 106]",11.0,10.6,2,2016-06-12 10:23:37,40.74553680419922,-73.99383544921875,2,14,2.65,14.6,3.0,4.0,5.65
"[94, 95]",24.5,29.133333333333333,4,2016-06-12 10:25:08,40.73335266113281,-73.98978424072266,2,28,7.283333333333333,37.13333333333333,3.5,8.0,10.783333333333333
"[98, 110]",11.5,9.900000000000002,2,2016-06-12 10:25:48,40.73637008666992,-73.98512268066406,2,14,2.4750000000000005,13.900000000000002,2.5,4.0,4.9750000000000005
"[103, 127]",20.5,22.85,2,2016-06-12 10:49:15,40.75126647949219,-73.99401092529298,2,14,5.7125,26.85,-6.5,4.0,-0.7874999999999996
"[126, 131]",24.5,34.483333333333334,2,2016-06-12 10:51:48,40.74985122680664,-73.98635101318358,2,14,8.620833333333334,38.483333333333334,-10.5,4.0,-1.8791666666666664
"[17, 48]",34.5,31.616666666666667,2,2016-06-12 10:36:54,40.711158752441406,-74.01619720458984,2,14,7.904166666666667,35.61666666666667,-20.5,4.0,-12.595833333333333
"[25, 38]",16.0,17.55,2,2016-06-12 10:38:36,40.77817916870117,-73.94546508789062,2,14,4.3875,21.55,-2.0,4.0,2.3875
"[36, 61]",23.5,29.866666666666667,2,2016-06-12 10:40:22,40.76237869262695,-73.9661865234375,2,14,7.466666666666667,33.86666666666667,-9.5,4.0,-2.033333333333333
"[37, 73]",13.0,14.016666666666666,3,2016-06-12 10:40:35,40.7768783569336,-73.95953369140625,2,21,3.5041666666666664,20.016666666666666,8.0,6.0,11.504166666666666
"[39, 68]",28.5,38.45,2,2016-06-12 10:40:39,40.76921081542969,-73.98319244384766,2,14,9.6125,42.45,-14.5,4.0,-4.887499999999999
"[6, 21]",47.5,56.53333333333333,2,2016-06-12 10:35:47,40.76118087768555,-73.98532104492188,2,14,14.133333333333333,60.53333333333333,-33.5,4.0,-19.366666666666667
"[77, 106]",12.5,9.283333333333333,2,2016-06-12 10:45:56,40.762298583984375,-73.9662094116211,2,14,2.3208333333333333,13.283333333333333,1.5,4.0,3.8208333333333333
"[90, 128]",17.0,19.516666666666666,2,2016-06-12 10:48:14,40.73587036132813,-73.99781036376955,2,14,4.879166666666666,23.516666666666666,-3.0,4.0,1.8791666666666664
"[91, 95]",20.5,26.4,2,2016-06-12 10:48:19,40.7653694152832,-73.96405792236328,2,14,6.6,30.4,-6.5,4.0,0.09999999999999964
"[14, 18]",30.0,37.6,3,2016-06-12 10:57:26,40.77032470703125,-73.96023559570312,2,21,9.4,43.6,-9.0,6.0,0.40000000000000036
"[142, 147]",15.5,15.900000000000002,2,2016-06-12 11:15:26,40.74161148071289,-73.98997497558594,2,14,3.9750000000000005,19.900000000000002,-1.5,4.0,2.4750000000000005
"[21, 22]",16.5,18.416666666666664,2,2016-06-12 10:58:15,40.75601577758789,-73.99021911621094,2,14,4.604166666666666,22.416666666666664,-2.5,4.0,2.104166666666666
"[33, 73]",22.5,27.133333333333333,2,2016-06-12 10:59:49,40.749759674072266,-73.99557495117188,2,14,6.783333333333333,31.133333333333333,-8.5,4.0,-1.7166666666666668
"[37, 68]",15.5,16.816666666666666,3,2016-06-12 11:00:08,40.73656463623047,-74.00587463378906,2,21,4.204166666666667,22.816666666666666,5.5,6.0,9.704166666666666
"[39, 42]",16.5,19.033333333333335,2,2016-06-12 11:00:28,40.77428817749024,-73.96338653564453,2,14,4.758333333333334,23.033333333333335,-2.5,4.0,2.2583333333333337
"[56, 75]",22.0,23.85,4,2016-06-12 11:02:05,40.78330612182617,-73.9786148071289,2,28,5.9625,31.85,6.0,8.0,11.9625
"[57, 59]",11.0,8.916666666666668,2,2016-06-12 11:02:07,40.77637100219727,-73.97955322265625,2,14,2.229166666666667,12.916666666666668,3.0,4.0,5.229166666666667
"[70, 74]",19.0,19.533333333333335,2,2016-06-12 11:04:09,40.73044967651367,-74.00179290771484,2,14,4.883333333333334,23.533333333333335,-5.0,4.0,-0.11666666666666625
"[106, 112]",20.5,28.049999999999997,3,2016-06-12 11:31:18,40.75663757324219,-73.97232818603516,2,21,7.012499999999999,34.05,0.5,6.0,7.512499999999999
"[117, 145]",27.5,27.65,2,2016-06-12 11:32:41,40.70538330078125,-74.01715850830078,2,14,6.9125,31.65,-13.5,4.0,-6.5875
"[12, 17]",13.0,13.683333333333334,2,2016-06-12 11:18:18,40.74628448486328,-73.97488403320312,2,14,3.4208333333333334,17.683333333333334,1.0,4.0,4.420833333333333
"[137, 148]",12.0,10.25,2,2016-06-12 11:34:21,40.78568649291992,-73.97273254394531,2,14,2.5625,14.25,2.0,4.0,4.5625
"[35, 40]",21.5,23.700000000000003,3,2016-06-12 11:21:38,40.7984619140625,-73.96336364746094,2,21,5.925000000000001,29.700000000000003,-0.5,6.0,5.425000000000001
"[52, 68]",34.0,38.733333333333334,2,2016-06-12 11:23:40,40.79122924804688,-73.94200897216798,2,14,9.683333333333334,42.733333333333334,-20.0,4.0,-10.316666666666666
"[57, 80]",16.5,21.066666666666666,2,2016-06-12 11:25:02,40.738277435302734,-73.99613189697266,2,14,5.266666666666667,25.066666666666666,-2.5,4.0,2.7666666666666666
"[62, 65]",23.5,27.933333333333334,2,2016-06-12 11:25:43,40.801921844482415,-73.9456329345703,2,14,6.983333333333333,31.933333333333334,-9.5,4.0,-2.5166666666666666
"[67, 83]",16.5,15.85,2,2016-06-12 11:26:14,40.72718811035156,-74.0052261352539,2,14,3.9625,19.85,-2.5,4.000000000000002,1.4625
"[76, 94]",17.0,19.3,2,2016-06-12 11:27:30,40.75339889526367,-73.97254180908203,2,14,4.825,23.3,-3.0,4.0,1.8250000000000002
"[78, 86]",20.0,22.783333333333335,2,2016-06-12 11:27:54,40.74494934082031,-73.97260284423827,2,14,5.695833333333334,26.783333333333335,-6.0,4.0,-0.30416666666666625
"[82, 104]",8.0,5.716666666666667,3,2016-06-12 11:28:25,40.75628280639648,-73.98320770263672,2,21,1.4291666666666667,11.716666666666667,13.0,6.0,14.429166666666667
"[89, 95]",19.0,24.71666666666667,2,2016-06-12 11:29:02,40.73836135864258,-73.98384857177734,2,14,6.179166666666667,28.71666666666667,-5.0,4.0,1.1791666666666671
"[96, 114]",19.0,19.333333333333332,3,2016-06-12 11:30:03,40.77267074584961,-73.98201751708984,2,21,4.833333333333333,25.333333333333332,2.0,6.0,6.833333333333333
"[99, 122]",57.0,8.633333333333333,2,2016-06-12 11:30:28,40.7498893737793,-73.99187469482422,2,14,2.158333333333333,12.633333333333333,-43.0,4.0,-40.84166666666667
"[111, 117]",13.5,16.783333333333335,2,2016-06-12 11:51:10,40.75184631347656,-73.97625732421875,2,14,4.195833333333334,20.783333333333335,0.5,4.0,4.695833333333334
"[114, 115]",24.5,27.566666666666666,4,2016-06-12 11:51:32,40.77873992919922,-73.95838165283203,2,28,6.891666666666667,35.56666666666666,3.5,7.9999999999999964,10.391666666666666
"[116, 131]",12.0,11.850000000000001,3,2016-06-12 11:51:56,40.73205947875977,-73.9968490600586,2,21,2.9625000000000004,17.85,9.0,6.0,11.9625
"[125, 133]",62.5,70.88333333333334,4,2016-06-12 11:53:14,40.76392364501953,-73.97219848632812,2,28,17.720833333333335,78.88333333333334,-34.5,8.0,-16.779166666666665
"[2, 14]",16.0,19.75,3,2016-06-12 11:36:31,40.75210952758789,-73.97966003417969,2,21,4.9375,25.75,5.0,6.0,9.9375
"[33, 35]",17.5,14.133333333333333,3,2016-06-12 11:41:27,40.74778366088867,-73.9786376953125,2,21,3.533333333333333,20.133333333333333,3.5,6.0,7.033333333333333
"[41, 43]",26.5,33.95,2,2016-06-12 11:42:23,40.762203216552734,-73.97039794921875,2,14,8.4875,37.95,-12.5,4.0,-4.012499999999999
"[43, 49]",18.5,19.633333333333336,4,2016-06-12 11:43:36,40.75518035888672,-73.9690704345703,2,28,4.908333333333334,27.633333333333336,9.5,8.0,14.408333333333335
"[52, 72]",13.0,13.183333333333334,4,2016-06-12 11:43:51,40.75006866455078,-73.9914779663086,2,28,3.2958333333333334,21.183333333333334,15.0,8.0,18.295833333333334
"[86, 100]",25.5,20.05,2,2016-06-12 11:48:11,40.71133804321289,-74.0160140991211,2,14,5.0125,24.05,-11.5,4.0,-6.4875
"[90, 95]",27.5,34.583333333333336,3,2016-06-12 11:48:18,40.73688125610352,-73.98455047607422,2,21,8.645833333333334,40.583333333333336,-6.5,6.0,2.145833333333334
"[12, 19]",16.0,19.85,2,2016-06-12 11:58:44,40.7490119934082,-73.97986602783203,2,14,4.9625,23.85,-2.0,4.0,2.9625000000000004
"[21, 37]",31.5,35.550000000000004,3,2016-06-12 11:59:36,40.75583267211913,-73.98283386230467,2,21,8.887500000000001,41.550000000000004,-10.5,6.0,-1.612499999999999
"[24, 34]",22.0,21.8,3,2016-06-12 11:59:49,40.75680541992188,-73.99771881103516,2,21,5.45,27.8,-1.0,6.0,4.45
"[28, 51]",12.0,12.850000000000001,3,2016-06-12 12:00:22,40.73606872558594,-73.99346160888672,2,21,3.2125000000000004,18.85,9.0,6.0,12.2125
"[35, 62]",12.0,11.750000000000002,2,2016-06-12 12:01:43,40.76620864868164,-73.98172760009766,2,14,2.9375000000000004,15.750000000000002,2.0,4.0,4.9375
"[4, 23]",16.5,20.85,2,2016-06-12 11:57:19,40.75247573852539,-73.97750091552734,2,14,5.2125,24.85,-2.5,4.0,2.7125000000000004
"[48, 57]",35.5,46.86666666666667,3,2016-06-12 12:04:17,40.77542114257813,-73.94549560546875,2,21,11.716666666666667,52.86666666666667,-14.5,6.0,-2.783333333333333
"[50, 70]",12.0,12.9,2,2016-06-12 12:04:42,40.76488876342773,-73.98053741455078,2,14,3.225,16.9,2.0,3.9999999999999982,5.225
"[53, 74]",16.0,19.71666666666667,2,2016-06-12 12:05:12,40.75217819213867,-73.97036743164062,2,14,4.929166666666667,23.71666666666667,-2.0,4.0,2.929166666666667
"[69, 110]",35.0,33.31666666666667,3,2016-06-12 12:07:29,40.74244689941406,-73.98928833007811,2,21,8.329166666666667,39.31666666666667,-14.0,6.0,-5.6708333333333325
